ano;idade;genero;inde_22;inde_23;inde_24;iaa;ieg;ips;ida;ipv;ian;ipp;fase_ideal;defasagem;risco
2023;19;0;;;;;;;;;10.0;;8;0;0
2023;19;0;;;;;;;;;10.0;;8;0;0
2023;20;0;;;;;;;;;10.0;;8;0;0
2023;20;0;;;;;;;;;10.0;;8;0;0
2023;20;1;;;;;;;;;10.0;;8;0;0
2023;19;0;;;;;;;;;10.0;;8;0;0
2023;22;0;;;;;;;;;10.0;;8;0;0
2023;19;1;;;;;;;;;10.0;;8;0;0
2023;21;1;6.79;;;;;;;;10.0;;8;0;0
2023;18;1;6.9;;;;;;;;10.0;;8;0;0
2023;18;0;4.83;;;;;;;;10.0;;8;0;0
2023;19;1;6.82;;;;;;;;10.0;;8;0;0
2023;19;0;5.85;;;;;;;;10.0;;8;0;0
2023;18;0;7.43;;;;;;;;10.0;;8;0;0
2023;20;0;5.78;;;;;;;;10.0;;8;0;0
2023;18;0;7.88;;;;;;;;10.0;;8;0;0
2023;18;0;8.96;;;;;;;;10.0;;8;0;0
2023;18;1;6.26;;;;;;;;10.0;;8;0;0
2023;18;0;8.84;;;;;;;;10.0;;8;0;0
2023;17;1;7.68;;;;;;;;10.0;;7;1;0
2023;18;1;7.5;;;;;;;;10.0;;8;0;0
2023;18;0;;;;;;;;;10.0;;8;0;0
2023;18;0;6.3;;;;;;;;10.0;;8;0;0
2023;19;0;;;;;;;;;10.0;;8;0;0
2023;18;1;4.99;;;;;;;;10.0;;8;0;0
2023;21;1;8.07;;;;;;;;10.0;;8;0;0
2023;19;1;6.94;;;;;;;;10.0;;8;0;0
2023;18;0;7.98;;;;;;;;10.0;;8;0;0
2023;18;0;7.06;;;;;;;;10.0;;8;0;0
2023;18;0;;;;;;;;;10.0;;8;0;0
2023;18;0;;;;;;;;;10.0;;8;0;0
2023;17;0;;;;;;;;;10.0;;7;1;0
2023;18;0;;;;;;;;;10.0;;8;0;0
2024;8;1;;;7.61;10.0;8.67;6.26;8.0;5.45;10.0;5.62;0;0;0
2024;8;0;;;8.0;10.0;9.33;3.76;8.0;7.05;10.0;7.5;0;0;0
2024;8;1;;;7.95;10.0;9.08;3.76;8.0;7.05;10.0;7.5;0;0;0
2024;8;1;;8.64;7.16;8.0;9.75;3.76;7.0;7.21;5.0;6.88;1;-1;1
2024;9;1;;;5.44;9.0;4.17;3.76;7.5;4.17;5.0;5.0;1;-1;1
2024;9;0;;;8.08;10.0;10.0;6.26;8.25;7.78;5.0;7.5;1;-1;1
2024;9;0;;9.31;8.96;9.5;10.0;7.51;10.0;9.73;5.0;8.12;1;-1;1
2024;10;1;;8.22;7.35;9.0;8.61;7.51;7.5;6.27;5.0;7.19;2;-2;1
2024;9;1;;;8.15;10.0;9.55;6.26;8.5;8.34;5.0;7.5;1;-1;1
2024;9;0;;;7.98;7.92;9.55;6.26;9.25;7.78;5.0;7.5;1;-1;1
2024;9;0;;8.54;8.26;9.5;9.55;6.26;9.5;8.11;5.0;7.5;1;-1;1
2024;8;0;;8.46;8.03;10.0;8.82;6.26;8.75;8.22;5.0;7.5;1;-1;1
2024;9;0;;;7.88;9.5;8.11;6.26;9.25;7.89;5.0;7.5;1;-1;1
2024;9;1;;8.81;8.19;8.5;9.3;6.26;9.75;8.28;5.0;7.5;1;-1;1
2024;9;1;;8.7;7.58;9.0;7.41;7.51;8.5;7.5;5.0;7.5;1;-1;1
2024;10;1;;;8.3;10.0;9.23;7.51;9.0;8.28;5.0;7.5;2;-2;1
2024;10;0;;7.89;8.04;10.0;9.05;6.26;8.75;8.0;5.0;7.5;1;-1;1
2024;8;0;;;8.38;9.0;9.35;2.51;10.0;7.89;10.0;7.81;0;0;0
2024;9;0;;7.96;8.06;9.5;9.52;2.51;9.75;8.44;5.0;8.12;1;-1;1
2024;7;0;;;8.16;10.0;8.83;2.51;8.0;8.95;10.0;7.5;0;0;0
2024;7;1;;;5.91;8.0;5.05;2.51;7.0;4.61;10.0;5.31;0;0;0
2024;8;0;;;7.62;10.0;9.31;2.51;7.75;8.22;5.0;8.12;1;-1;1
2024;7;0;;;7.92;9.0;7.98;2.51;10.0;7.27;10.0;7.19;0;0;0
2024;10;0;;;7.22;7.0;9.44;7.51;7.75;6.17;5.0;5.94;1;-1;1
2024;9;1;;;8.41;10.0;10.0;7.51;8.75;8.28;5.0;7.5;1;-1;1
2024;9;1;;;8.08;9.5;9.5;7.51;8.25;7.89;5.0;7.5;1;-1;1
2024;9;1;;8.83;8.21;8.5;10.0;7.51;8.5;8.28;5.0;7.5;1;-1;1
2024;9;0;;;6.9;7.5;4.77;7.51;8.25;7.89;5.0;7.19;1;-1;1
2024;9;0;;;8.01;8.0;9.49;7.51;8.5;8.34;5.0;6.88;1;-1;1
2024;8;1;;8.92;8.19;9.0;10.0;6.88;8.5;8.28;5.0;7.5;1;-1;1
2024;10;1;;;7.95;9.5;10.0;7.51;7.75;7.55;5.0;6.88;2;-2;1
2024;9;1;;7.24;6.4;8.0;6.89;2.51;7.5;6.55;5.0;6.56;1;-1;1
2024;8;1;;7.62;5.78;9.0;5.69;2.51;7.75;4.72;5.0;5.0;1;-1;1
2024;8;0;;;8.06;10.0;9.52;2.51;7.5;8.28;10.0;7.5;0;0;0
2024;9;0;;;7.06;9.0;8.44;2.51;6.5;8.34;5.0;7.5;1;-1;1
2024;8;1;;5.93;4.67;8.5;3.16;2.51;5.5;4.33;5.0;4.69;1;-1;1
2024;8;1;;;7.62;9.5;9.76;2.51;9.25;6.83;5.0;7.5;1;-1;1
2024;8;0;;8.26;6.32;8.5;7.89;2.51;5.25;7.0;5.0;6.88;1;-1;1
2024;8;0;;6.72;6.85;9.5;8.45;2.51;6.5;7.22;5.0;7.19;1;-1;1
2024;8;0;;8.64;8.42;9.5;10.0;8.13;8.75;8.28;5.0;7.5;1;-1;1
2024;8;1;;;7.58;9.5;6.64;7.51;6.75;7.39;10.0;7.19;0;0;0
2024;10;1;;;7.07;8.5;7.64;7.51;6.5;7.11;5.0;7.19;2;-2;1
2024;8;0;;8.14;7.64;9.5;8.75;7.51;6.0;8.67;5.0;7.5;1;-1;1
2024;8;0;;;7.62;8.5;8.75;2.51;9.0;8.61;5.0;7.5;1;-1;1
2024;8;1;;;5.63;9.5;2.92;2.51;7.0;6.0;5.0;7.5;1;-1;1
2024;8;1;;;5.76;10.0;5.42;2.51;4.0;5.0;10.0;6.25;0;0;0
2024;8;0;;;8.84;10.0;10.0;2.51;10.0;9.17;10.0;7.5;0;0;0
2024;10;0;;;7.09;9.0;7.96;8.14;6.0;6.49;5.0;7.81;2;-2;1
2024;10;0;;;6.69;8.5;8.71;2.51;4.75;8.05;5.0;7.81;1;-1;1
2024;8;0;;;8.5;9.0;10.0;8.14;9.75;7.95;5.0;7.5;1;-1;1
2024;10;0;7.39;8.24;7.67;9.0;9.75;2.51;9.25;7.16;5.0;7.81;2;-2;1
2024;10;1;6.33;8.12;7.09;7.5;7.67;7.51;7.25;6.77;5.0;7.5;1;-1;1
2024;10;0;;7.08;7.7;9.0;9.47;7.51;7.25;6.94;5.0;8.12;2;-2;1
2024;8;0;;7.5;5.66;7.92;8.7;2.51;2.75;6.16;5.0;5.94;1;-1;1
2024;9;0;;6.96;7.75;9.5;7.67;7.51;8.25;8.23;5.0;7.19;1;-1;1
2024;8;1;;;6.59;10.0;5.83;6.26;5.5;5.38;10.0;6.25;0;0;0
2024;9;0;;;6.88;10.0;7.45;7.51;6.0;5.93;5.0;7.5;1;-1;1
2024;7;0;;;8.38;9.0;9.17;7.51;7.5;8.22;10.0;7.5;0;0;0
2024;7;0;;;8.39;8.5;9.38;2.51;10.0;8.17;10.0;7.81;0;0;0
2024;8;1;;;6.41;9.0;9.17;2.51;0.0;8.39;10.0;7.5;0;0;0
2024;9;1;;;7.51;10.0;8.33;7.51;6.5;8.34;5.0;6.25;1;-1;1
2024;8;1;;;8.02;9.5;8.12;7.51;6.25;8.45;10.0;7.5;0;0;0
2024;7;0;;;8.24;7.42;8.54;7.51;9.0;7.44;10.0;7.5;0;0;0
2024;7;1;;;8.35;6.83;8.33;7.51;9.0;8.5;10.0;7.5;0;0;0
2024;8;0;;7.74;7.28;8.5;8.66;7.51;6.0;7.5;5.0;7.5;1;-1;1
2024;9;0;;;7.59;9.0;8.21;7.51;7.75;7.5;5.0;7.5;1;-1;1
2024;9;0;;;7.67;7.5;7.07;7.51;10.0;7.5;5.0;7.5;1;-1;1
2024;10;1;;5.48;5.22;7.0;2.75;2.51;6.0;6.66;5.0;6.88;1;-1;1
2024;9;0;;8.48;6.76;8.5;8.14;7.51;4.75;6.83;5.0;7.19;1;-1;1
2024;10;0;;7.39;5.51;8.5;7.33;2.51;2.75;6.16;5.0;6.56;2;-2;1
2024;9;1;;6.52;6.47;7.0;4.6;7.51;7.0;7.42;5.0;7.19;1;-1;1
2024;8;1;;7.18;6.59;8.0;7.01;7.51;4.75;7.33;5.0;7.19;1;-1;1
2024;9;1;;8.14;6.87;7.0;6.48;7.51;7.0;7.5;5.0;7.19;1;-1;1
2024;10;1;;6.22;5.8;7.0;4.69;6.26;5.25;6.49;5.0;6.88;2;-2;1
2024;8;0;;;6.82;8.5;7.69;7.51;5.0;7.33;5.0;7.19;1;-1;1
2024;9;1;;7.65;7.63;8.0;8.69;7.51;8.25;7.5;5.0;6.88;1;-1;1
2024;9;0;;8.31;7.8;9.5;9.25;7.51;7.5;7.5;5.0;7.5;1;-1;1
2024;9;0;;8.59;7.04;8.5;8.44;7.51;5.0;7.5;5.0;7.5;1;-1;1
2024;9;1;;;7.2;8.5;5.75;7.51;8.5;7.5;5.0;7.5;1;-1;1
2024;9;1;7.52;7.25;6.92;9.0;6.83;2.51;8.25;7.5;5.0;7.5;1;-1;1
2024;10;1;;7.83;6.39;9.0;7.78;7.51;3.0;6.99;5.0;6.88;2;-2;1
2024;9;0;;8.96;7.94;9.0;8.94;7.51;8.75;7.5;5.0;7.5;1;-1;1
2024;10;1;;;7.88;9.0;9.17;7.51;8.25;7.5;5.0;7.5;1;-1;1
2024;11;0;;8.49;7.72;10.0;8.17;7.51;8.25;7.5;5.0;6.88;2;-2;1
2024;10;0;8.15;7.27;6.68;8.0;8.42;2.51;6.0;7.5;5.0;7.5;1;-1;1
2024;7;1;;;7.95;9.0;8.88;6.88;8.75;5.92;10.0;6.56;0;0;0
2024;8;0;;;8.48;9.5;9.0;7.51;7.5;8.16;10.0;8.44;0;0;0
2024;9;1;;;7.49;10.0;9.08;7.51;7.0;6.66;5.0;6.88;1;-1;1
2024;9;1;;;8.33;10.0;10.0;7.51;8.5;8.0;5.0;7.81;1;-1;1
2024;9;1;;7.37;7.08;7.92;8.58;2.51;8.5;6.83;5.0;7.5;1;-1;1
2024;8;1;;;8.98;9.0;9.52;7.51;10.0;7.92;10.0;8.44;0;0;0
2024;8;0;;;7.64;9.0;9.29;7.51;4.5;7.24;10.0;7.81;0;0;0
2024;7;0;;;8.26;9.0;9.33;7.51;7.5;7.32;10.0;7.81;0;0;0
2024;8;0;;;8.06;8.5;8.21;7.51;10.0;7.83;5.0;7.5;1;-1;1
2024;8;1;;;7.99;9.5;10.0;7.51;6.5;6.66;10.0;6.56;0;0;0
2024;8;0;;;8.94;10.0;9.33;7.51;9.5;7.92;10.0;8.44;0;0;0
2024;7;0;;;7.85;9.0;7.29;7.51;7.25;7.24;10.0;8.44;0;0;0
2024;10;0;;7.07;7.83;9.0;7.25;7.51;9.0;7.75;5.0;8.75;2;-2;1
2024;10;1;;;8.1;8.5;9.41;7.51;8.25;7.66;5.0;9.38;2;-2;1
2024;11;1;6.6;6.05;5.61;8.5;6.25;5.62;6.25;4.75;5.0;2.5;2;-2;1
2024;9;1;;;8.21;7.5;10.0;6.26;9.25;7.75;5.0;9.38;1;-1;1
2024;9;0;;9.17;8.34;9.5;9.75;7.51;8.5;7.75;5.0;9.38;1;-1;1
2024;9;1;;;8.35;10.0;10.0;5.62;9.0;7.75;5.0;9.38;1;-1;1
2024;9;0;;7.69;7.75;8.0;9.25;5.01;8.75;7.66;5.0;8.12;1;-1;1
2024;11;1;6.98;7.09;7.36;10.0;8.75;7.51;5.5;7.24;5.0;8.12;2;-2;1
2024;10;1;;;8.32;9.0;9.75;7.51;8.75;7.66;5.0;9.38;2;-2;1
2024;10;0;6.92;6.93;6.57;10.0;8.75;2.51;5.0;6.58;5.0;7.5;2;-2;1
2024;10;1;;6.74;8.01;9.5;9.54;7.51;7.75;7.66;5.0;8.12;1;-1;1
2024;8;0;;;7.14;9.5;6.2;2.51;9.5;7.75;5.0;7.5;1;-1;1
2024;10;1;;;6.02;8.0;4.72;7.51;6.0;5.66;5.0;6.88;2;-2;1
2024;8;1;;;6.14;8.0;8.66;7.51;3.0;5.33;5.0;6.88;1;-1;1
2024;8;0;;;7.35;8.5;10.0;6.88;8.75;5.33;5.0;5.0;1;-1;1
2024;8;0;;;8.34;9.5;8.39;7.51;10.0;7.0;10.0;5.62;0;0;0
2024;9;1;;;7.86;10.0;9.25;7.51;10.0;6.0;5.0;5.62;1;-1;1
2024;9;1;;6.35;6.05;9.0;7.62;7.51;4.5;4.58;5.0;5.62;1;-1;1
2024;8;1;;;7.82;9.5;9.76;7.51;9.0;5.58;5.0;7.5;1;-1;1
2024;7;0;;;8.83;8.0;10.0;7.51;9.75;8.5;10.0;6.25;0;0;0
2024;8;0;;;9.36;8.5;10.0;7.51;10.0;9.43;10.0;8.75;0;0;0
2024;9;1;;8.08;7.42;9.0;9.51;2.51;8.75;6.83;5.0;7.5;1;-1;1
2024;8;1;;8.58;6.68;9.5;8.8;2.51;4.5;7.84;5.0;7.5;1;-1;1
2024;9;1;;;7.23;8.5;9.46;7.51;6.25;6.83;5.0;6.25;1;-1;1
2024;9;0;7.87;7.06;6.07;8.5;6.62;3.14;6.5;6.08;5.0;5.62;1;-1;1
2024;8;1;;;7.37;9.5;8.06;7.51;5.5;6.66;10.0;6.25;0;0;0
2024;9;1;;;6.15;8.5;8.79;2.51;5.0;6.16;5.0;5.62;1;-1;1
2024;9;0;;8.02;7.13;9.0;8.79;7.51;6.5;6.5;5.0;6.25;1;-1;1
2024;9;0;;8.89;7.69;9.5;9.02;7.51;7.0;8.0;5.0;6.88;1;-1;1
2024;8;0;;8.89;6.45;10.0;9.04;2.51;4.0;7.32;5.0;6.25;1;-1;1
2024;10;0;;7.9;7.97;9.0;7.83;7.51;9.25;8.25;5.0;7.5;1;-1;1
2024;10;0;7.59;5.85;5.69;10.0;6.39;2.51;3.75;6.4;5.0;6.25;1;-1;1
2024;10;1;7.48;7.76;8.34;9.5;9.74;8.13;8.75;7.66;5.0;8.44;2;-2;1
2024;9;0;;9.13;7.72;9.0;9.47;7.51;6.75;7.58;5.0;8.12;1;-1;1
2024;9;1;;8.89;7.93;8.5;9.74;7.51;8.0;7.5;5.0;7.81;1;-1;1
2024;10;1;7.21;7.52;7.73;9.0;9.75;7.51;7.25;7.32;5.0;7.19;1;-1;1
2024;8;1;;;7.96;7.5;8.59;7.51;9.0;7.83;5.0;8.75;1;-1;1
2024;10;1;;7.95;8.34;9.5;10.0;7.51;8.5;7.83;5.0;8.75;1;-1;1
2024;10;1;;;7.86;8.0;8.39;7.51;8.5;7.92;5.0;8.44;1;-1;1
2024;9;0;;9.32;8.38;10.0;10.0;9.38;7.5;7.83;5.0;8.75;1;-1;1
2024;10;0;;;8.34;8.5;10.0;8.76;8.5;7.83;5.0;8.44;2;-2;1
2024;9;1;;;8.19;9.0;9.23;8.13;8.75;7.66;5.0;8.44;1;-1;1
2024;9;1;;8.67;8.38;10.0;9.74;7.51;9.5;7.5;5.0;7.81;1;-1;1
2024;9;1;;;8.29;10.0;9.5;8.13;8.5;7.66;5.0;8.44;1;-1;1
2024;10;0;;;6.45;8.0;9.5;7.51;3.0;6.08;5.0;6.88;1;-1;1
2024;10;0;;;7.35;9.5;8.36;7.51;6.0;7.34;5.0;8.12;1;-1;1
2024;9;1;;8.16;8.04;9.5;9.52;7.51;8.25;7.34;5.0;8.12;1;-1;1
2024;10;1;;;7.2;10.0;6.52;7.51;7.0;7.17;5.0;8.12;1;-1;1
2024;9;1;;7.02;6.89;7.42;7.91;7.51;6.75;6.08;5.0;7.5;1;-1;1
2024;9;1;;7.54;7.54;9.5;8.39;7.51;6.75;7.17;5.0;8.75;1;-1;1
2024;10;0;;6.48;6.14;9.0;6.48;7.51;2.25;6.83;5.0;8.75;2;-2;1
2024;10;1;;5.83;6.93;10.0;9.32;7.51;3.75;6.58;5.0;7.5;2;-2;1
2024;8;0;;;7.87;9.0;9.44;7.51;5.5;7.08;10.0;8.12;0;0;0
2024;10;1;;7.44;7.99;9.5;8.57;7.51;9.0;7.34;5.0;8.12;2;-2;1
2024;9;1;;;7.18;8.0;7.5;7.51;6.75;7.34;5.0;8.12;1;-1;1
2024;9;1;;7.77;7.45;9.0;7.86;7.51;7.25;7.34;5.0;8.12;1;-1;1
2024;7;0;;;6.55;9.17;7.38;5.01;4.0;6.17;10.0;6.25;0;0;0
2024;7;0;;;7.21;8.5;9.0;5.64;6.0;6.17;10.0;5.62;0;0;0
2024;8;1;;;6.85;8.5;7.0;7.51;5.0;6.42;10.0;5.62;0;0;0
2024;8;0;;;8.74;9.5;9.38;5.64;10.0;8.0;10.0;7.5;0;0;0
2024;8;0;;7.78;7.15;8.5;7.71;5.01;8.0;7.33;5.0;6.88;1;-1;1
2024;7;1;;;7.71;10.0;6.88;5.64;8.5;6.92;10.0;6.88;0;0;0
2024;8;0;;7.17;7.19;10.0;7.29;6.26;7.0;7.58;5.0;6.88;1;-1;1
2024;7;0;;;7.69;7.42;10.0;5.64;6.5;6.99;10.0;6.88;0;0;0
2024;8;0;;7.54;6.65;9.0;7.01;6.26;6.0;6.99;5.0;6.25;1;-1;1
2024;9;1;;;7.57;8.0;8.42;7.51;8.75;6.99;5.0;6.88;1;-1;1
2024;9;1;;;7.37;9.0;9.79;6.26;6.5;6.99;5.0;6.88;1;-1;1
2024;8;0;;;6.92;9.0;6.6;7.51;6.5;6.99;5.0;7.5;1;-1;1
2024;8;1;;8.48;7.61;9.5;9.28;7.51;6.5;7.5;5.0;7.5;1;-1;1
2024;8;0;;;8.43;10.0;8.38;7.51;8.75;7.5;10.0;7.5;0;0;0
2024;8;1;;;8.6;7.0;10.0;7.51;9.5;7.5;10.0;7.5;0;0;0
2024;7;0;;;8.05;8.5;8.63;6.26;8.0;7.5;10.0;7.5;0;0;0
2024;8;0;;8.39;7.46;9.5;9.5;6.26;6.5;7.5;5.0;6.88;1;-1;1
2024;9;1;;;8.05;10.0;8.72;7.51;9.0;7.5;5.0;7.5;1;-1;1
2024;11;0;;;6.48;7.5;6.98;7.51;4.5;7.5;5.0;6.88;1;-1;1
2024;8;0;;;7.96;9.5;10.0;8.13;4.75;7.5;10.0;7.5;0;0;0
2024;9;0;;;7.58;9.5;8.88;7.51;6.75;7.5;5.0;7.5;1;-1;1
2024;9;1;;;7.37;9.5;9.35;7.51;5.25;7.5;5.0;7.5;1;-1;1
2024;9;1;;;8.1;9.5;10.0;7.51;8.25;7.5;5.0;7.5;1;-1;1
2024;9;1;;;8.27;9.0;9.62;7.51;9.75;7.5;5.0;7.5;1;-1;1
2024;9;0;;7.41;7.8;9.0;9.53;6.88;8.25;7.33;5.0;6.88;1;-1;1
2024;8;1;;;7.9;9.0;10.0;8.13;5.5;6.99;10.0;6.88;0;0;0
2024;10;0;;;7.67;9.0;9.29;8.13;6.75;7.5;5.0;7.5;1;-1;1
2024;8;1;;;6.64;9.5;8.68;3.76;7.25;5.16;5.0;5.94;1;-1;1
2024;8;1;;;7.96;9.5;8.78;4.38;8.0;7.5;10.0;7.19;0;0;0
2024;9;1;8.14;6.68;7.31;10.0;9.02;7.51;5.0;7.5;5.0;7.5;1;-1;1
2024;8;0;;;9.04;9.5;10.0;8.13;9.5;7.5;10.0;8.75;0;0;0
2024;9;0;;;7.83;8.5;9.76;7.51;7.5;7.5;5.0;7.81;1;-1;1
2024;8;0;;;8.37;8.5;9.26;7.51;8.5;7.5;10.0;7.19;0;0;0
2024;10;1;;;6.22;8.0;7.57;7.51;5.0;5.16;5.0;6.25;2;-2;1
2024;8;1;;;7.73;10.0;10.0;4.38;8.0;7.5;5.0;6.88;1;-1;1
2024;8;0;;;7.8;9.0;9.76;7.51;7.25;7.5;5.0;7.5;1;-1;1
2024;8;0;;;7.8;9.5;8.76;7.51;8.0;7.5;5.0;7.5;1;-1;1
2024;8;0;;;7.02;9.0;8.21;6.88;5.0;7.67;5.0;7.5;1;-1;1
2024;7;0;;;8.98;9.0;9.79;6.88;10.0;8.42;10.0;7.5;0;0;0
2024;7;0;;;8.49;9.5;9.79;5.0;8.25;8.42;10.0;7.5;0;0;0
2024;7;1;;;8.84;8.5;9.29;7.51;10.0;8.17;10.0;7.5;0;0;0
2024;9;1;;;5.43;9.0;5.62;7.51;0.0;7.0;5.0;7.5;1;-1;1
2024;7;0;;;7.26;9.5;7.5;3.76;5.0;8.42;10.0;7.5;0;0;0
2024;10;1;;7.25;7.81;9.5;7.5;7.51;8.0;8.34;5.0;8.44;2;-1;1
2024;10;0;;;7.5;9.5;8.69;7.51;5.75;8.0;5.0;8.12;2;-1;1
2024;10;0;;7.77;7.06;9.0;8.18;6.26;6.5;6.72;5.0;7.5;2;-1;1
2024;10;1;;6.82;7.71;8.5;7.73;6.26;8.25;8.45;5.0;8.44;2;-1;1
2024;9;0;;;8.6;9.5;10.0;7.51;7.75;7.84;10.0;7.81;1;0;0
2024;11;0;;;7.85;9.5;10.0;7.51;6.5;7.67;5.0;8.12;2;-1;1
2024;10;1;;8.22;7.9;9.0;7.73;7.51;9.0;7.78;5.0;8.44;2;-1;1
2024;9;0;;7.18;8.69;9.5;9.31;6.26;8.75;8.62;10.0;7.81;1;0;0
2024;10;0;;6.82;8.11;9.5;9.09;6.26;8.5;8.67;5.0;7.81;2;-1;1
2024;10;0;;7.61;8.95;9.0;9.77;6.88;9.0;8.84;10.0;8.44;1;0;0
2024;10;1;;6.96;8.1;9.5;9.32;7.51;8.0;7.95;5.0;8.44;2;-1;1
2024;10;1;;7.16;7.61;9.5;9.32;6.26;6.5;8.12;5.0;7.5;2;-1;1
2024;10;0;;;7.83;9.0;10.0;6.26;7.0;7.95;5.0;8.12;2;-1;1
2024;11;1;6.66;6.39;6.43;6.33;7.73;6.26;6.5;5.83;5.0;6.56;2;-1;1
2024;11;0;;;7.99;6.92;9.56;7.51;8.0;8.62;5.0;8.12;2;-1;1
2024;10;1;;6.86;7.29;8.5;9.33;4.38;7.25;5.78;10.0;5.31;1;0;0
2024;11;0;;;7.44;9.0;9.77;5.0;6.0;8.17;5.0;7.5;2;-1;1
2024;12;0;;7.8;7.61;8.0;10.0;6.88;6.75;7.77;5.0;7.19;3;-2;1
2024;10;1;;8.42;7.87;6.42;10.0;7.51;7.5;8.62;5.0;7.5;2;-1;1
2024;12;1;6.34;5.69;4.54;6.25;5.94;4.38;3.75;3.18;5.0;4.06;3;-2;1
2024;9;1;;8.85;8.43;10.0;9.1;5.64;8.25;7.89;10.0;8.12;1;0;0
2024;11;1;;6.24;6.53;9.0;6.14;4.38;6.75;7.0;5.0;7.19;2;-1;1
2024;10;1;;8.8;8.89;9.0;10.0;7.51;9.25;7.89;10.0;8.12;1;0;0
2024;11;0;;7.79;8.65;8.0;10.0;7.51;10.0;8.78;5.0;8.44;2;-1;1
2024;9;0;;8.89;8.8;9.0;9.32;8.13;8.5;8.56;10.0;8.12;1;0;0
2024;9;0;;8.52;8.08;10.0;9.77;7.5;5.0;7.95;10.0;7.81;1;0;0
2024;9;1;;;7.62;8.42;6.65;7.51;7.25;7.5;10.0;7.5;1;0;0
2024;10;1;7.52;6.17;6.21;9.0;7.32;5.63;6.0;5.11;5.0;5.62;2;-1;1
2024;12;1;;6.42;7.14;8.0;7.06;5.63;7.5;8.39;5.0;6.88;3;-2;1
2024;9;0;;8.53;8.52;9.0;9.52;7.51;7.75;8.17;10.0;7.81;1;0;0
2024;9;1;8.26;7.43;7.77;10.0;9.09;7.51;4.25;8.0;10.0;7.5;1;0;0
2024;11;1;;7.06;6.88;9.5;8.64;7.51;6.25;5.83;5.0;5.31;2;-1;1
2024;9;1;;8.81;8.7;8.0;10.0;7.51;8.75;7.92;10.0;8.12;1;0;0
2024;10;0;;7.06;7.8;9.0;8.8;6.88;8.75;7.25;5.0;7.5;2;-1;1
2024;11;1;;7.43;8.02;8.5;9.75;7.51;8.0;7.92;5.0;7.81;2;-1;1
2024;10;0;;8.81;8.68;10.0;10.0;7.51;9.5;8.42;5.0;8.44;2;-1;1
2024;13;1;;;8.12;6.92;8.89;7.51;10.0;8.09;5.0;7.81;3;-2;1
2024;8;1;;9.09;8.29;8.5;9.77;7.51;6.5;8.09;10.0;8.12;1;0;0
2024;9;0;7.94;9.01;8.91;10.0;9.52;9.38;8.0;8.42;10.0;7.81;1;0;0
2024;11;0;6.67;6.66;7.66;9.0;9.27;7.51;7.0;7.5;5.0;7.5;2;-1;1
2024;11;1;7.2;6.3;6.04;9.5;7.84;6.26;2.5;6.66;5.0;5.62;2;-1;1
2024;10;1;;6.89;7.83;9.5;9.02;7.51;7.0;7.92;5.0;8.44;2;-1;1
2024;10;1;7.64;6.07;7.86;10.0;9.27;6.26;7.75;7.92;5.0;7.5;2;-1;1
2024;10;0;;;8.59;10.0;9.55;7.51;7.25;8.17;10.0;8.44;1;0;0
2024;11;0;;;8.26;9.0;9.31;7.51;8.75;8.26;5.0;8.44;2;-1;1
2024;9;0;;;8.4;8.5;9.09;7.51;7.5;8.17;10.0;8.44;1;0;0
2024;9;0;;8.88;7.69;8.0;7.95;7.51;5.5;8.17;10.0;8.12;1;0;0
2024;11;1;6.84;6.54;5.01;9.0;4.55;5.01;1.0;6.24;5.0;7.5;2;-1;1
2024;10;0;;;8.47;8.0;8.64;7.51;8.75;8.17;10.0;8.12;1;0;0
2024;10;0;;;7.82;8.0;8.86;7.51;7.5;8.26;5.0;8.44;2;-1;1
2024;10;1;;;7.55;10.0;9.32;7.51;5.75;7.5;5.0;7.81;2;-1;1
2024;11;1;;;7.63;10.0;8.41;7.51;6.75;7.5;5.0;8.44;2;-1;1
2024;10;1;;;7.86;10.0;9.09;7.51;7.25;7.5;5.0;8.44;2;-1;1
2024;11;1;;;7.53;9.0;8.11;7.51;6.25;8.16;5.0;8.75;2;-1;1
2024;10;1;;5.81;7.02;9.5;4.7;6.26;7.75;7.92;5.0;8.75;2;-1;1
2024;11;1;;;6.89;9.0;9.5;6.26;2.75;7.84;5.0;8.44;2;-1;1
2024;10;1;;;9.2;10.0;9.31;7.51;9.75;8.84;10.0;8.75;1;0;0
2024;11;0;7.54;8.61;7.39;7.92;8.41;7.51;6.25;7.84;5.0;8.44;2;-1;1
2024;12;1;;;7.75;9.0;8.59;7.51;7.25;7.92;5.0;8.44;3;-2;1
2024;10;0;;;8.84;9.5;9.3;6.88;8.5;8.84;10.0;8.75;1;0;0
2024;12;0;;6.48;5.11;10.0;5.39;5.64;2.0;4.25;5.0;7.19;3;-2;1
2024;10;0;8.62;7.84;7.99;8.5;9.58;6.26;6.25;7.55;10.0;8.33;1;0;0
2024;9;0;8.1;6.64;7.83;9.5;10.0;6.26;7.0;6.33;10.0;5.83;1;0;0
2024;10;0;;;7.37;8.0;9.77;6.26;6.75;7.06;5.0;7.29;2;-1;1
2024;10;0;7.95;7.21;7.07;8.5;7.55;6.26;7.5;7.0;5.0;6.88;2;-1;1
2024;11;0;7.74;8.29;7.01;8.5;9.56;5.64;5.25;7.0;5.0;7.29;2;-1;1
2024;12;0;;;7.38;8.5;8.28;7.51;7.75;6.39;5.0;7.92;2;-1;1
